participantId,langAbv,lang,trialNum,termNum,colorNum,name,displayName,match,colorSpace,r,g,b,rgbSet,studyVersion,instructionsLocale,browserLocale,background
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,1,3,fucsia,fucsia,no,p3,0.588938,0.542124,0.50535,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,1,4,fucsia,fucsia,no,p3,0.254987,0.454982,0.467097,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,1,5,fucsia,fucsia,somewhat,p3,0.808383,0.495898,0.590136,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,1,6,fucsia,fucsia,no,p3,0.775026,0.543605,0.961048,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,1,7,fucsia,fucsia,no,p3,0.700647,0.828223,0.772118,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,2,0,magenta,magenta,no,p3,0.93548,0.928706,0.63278,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,2,1,magenta,magenta,somewhat,p3,0.854792,0.442359,0.221254,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,2,2,magenta,magenta,no,p3,0.846003,0.776676,0.271966,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,2,3,magenta,magenta,no,p3,0.588938,0.542124,0.50535,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,2,4,magenta,magenta,no,p3,0.254987,0.454982,0.467097,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,2,5,magenta,magenta,somewhat,p3,0.808383,0.495898,0.590136,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,2,6,magenta,magenta,no,p3,0.775026,0.543605,0.961048,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,2,7,magenta,magenta,no,p3,0.700647,0.828223,0.772118,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,3,0,marronclaro,marrón claro,no,p3,0.93548,0.928706,0.63278,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,3,1,marronclaro,marrón claro,no,p3,0.854792,0.442359,0.221254,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,3,2,marronclaro,marrón claro,no,p3,0.846003,0.776676,0.271966,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,3,3,marronclaro,marrón claro,somewhat,p3,0.588938,0.542124,0.50535,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,3,4,marronclaro,marrón claro,no,p3,0.254987,0.454982,0.467097,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,3,5,marronclaro,marrón claro,no,p3,0.808383,0.495898,0.590136,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,3,6,marronclaro,marrón claro,no,p3,0.775026,0.543605,0.961048,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),3,3,7,marronclaro,marrón claro,no,p3,0.700647,0.828223,0.772118,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,0,0,morado,morado,no,p3,0.891464,0.00975948,0.381757,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,0,1,morado,morado,yes,p3,0.513602,0.202755,0.548326,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,0,2,morado,morado,yes,p3,0.514008,0.347124,0.741294,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,0,3,morado,morado,no,p3,0.886393,0.152382,0.679473,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,0,4,morado,morado,no,p3,0.416144,0.553188,0.718916,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,0,5,morado,morado,no,p3,0.434242,0.742313,0.103624,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,0,6,morado,morado,no,p3,0.577987,0.771504,0.500453,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,0,7,morado,morado,no,p3,0.0525998,0.898009,0.507078,full,2.1.2,en,es,white
