participantId,userSort1,userSort2,userSort3,userSort4,userSort5,userSort6,userSort1Drags,userSort2Drags,userSort3Drags,userSort4Drags,userSort5Drags,userSort6Drags,userSort1Time,userSort2Time,userSort3Time,userSort4Time,userSort5Time,userSort6Time,background,sort_score
c3374d8e-b172-484e-9957-7d6f8507efd4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,14,15,13,12","2,3,1,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",12,14,16,13,13,12,30462,32098,38323,40032,30825,26876,black,0.9304194148196423
d43de342-67fc-4e86-980b-62ed1c7d35f6,,,,,,,,,,,,,,,,,,,,
2001c0f0-1752-4546-848c-6bf8d5d8201a,,,,,,,,,,,,,,,,,,,,
56835b46-25cd-4d58-889b-4bb4f760e69d,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",50,35,24,21,23,25,82380,64413,44195,52527,54941,49992,black,1
5e0c1805-90d4-469f-9506-339c828e33df,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",18,14,17,15,21,14,70637,48736,41953,41247,64079,53247,white,1
bd666235-c272-4ac3-99b3-071f93cbd3b2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",13,11,14,14,13,13,65210,46540,44861,52898,45895,40443,white,1
06f960f7-54f7-4bc2-8ed0-b236bab5cf4d,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,3,4,1,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",28,33,25,27,27,18,53381,55936,44996,38864,50644,34299,white,0.9524750597775515
bf51ec15-ff1c-4fee-a54a-959ec468705f,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,3,2,4,5,6,7,8,9,10,11,12,14,13,15","2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,10,9,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",38,17,19,13,12,16,123907,72198,45758,28799,29694,35528,white,0.9619748105226225
8c1097b7-9659-449c-9f67-74017ded473d,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",28,24,21,37,31,24,37819,28201,28329,40466,40318,31912,black,1
375c1ba8-bfc5-41ad-8c6e-fce0de72abce,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,9,8,10,11,14,12,13,15","2,1,3,4,6,5,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",14,27,17,21,27,13,64604,126846,62813,64737,71866,39526,white,0.9524750597775515
11dc0233-db48-405a-80d7-ed832e6dc217,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",15,12,14,14,10,10,43657,38992,40524,38948,44361,33621,white,1
d4460b64-53ae-4f68-bbe2-c3663173f122,"2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,5,4,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,10,9,11,12,13,14,15",18,24,14,14,30,29,91591,75522,55618,54634,86652,83597,black,0.9675395092281447
31f29af7-1f2c-4a63-bf43-99969d2cbbbb,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",19,19,19,26,25,19,44386,42721,50140,57857,62484,40748,black,1
b7ad8b29-4182-442e-b6b5-c918b96afee4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",19,12,17,15,16,20,32904,27080,34267,25119,30524,47847,white,1
a33602bc-f3ee-4384-8603-d3a32c777259,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",13,11,18,15,17,14,63434,43787,52576,47102,58609,50429,white,0.9822606218540842
007325f3-32b9-4a12-8554-62aab8969460,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,1,3,4,5,6,7,8,9,10,11,12,13,14,15",27,15,13,17,21,21,41333,31183,30761,29770,42894,35395,black,0.9822606218540842
8caaac72-f6b5-4341-be60-ae755af7eb04,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,3,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",26,26,20,24,19,21,78299,54574,55463,68221,60575,47371,white,0.9822606218540842
d08d096b-5b07-4086-ac9c-ef20aaec4d5c,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,10,9,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,3,2,4,5,6,7,8,9,10,11,12,13,14,15",12,14,16,24,14,17,85775,46406,43779,69968,45113,46467,white,0.9740280302015943
e12c4fb7-73ca-431a-b8fd-29669c79eaf0,"2,7,10,14,13,4,9,6,5,11,15,1,12,3,8","3,10,11,5,9,8,1,14,13,4,2,15,12,7,6","5,7,1,12,6,15,3,8,14,11,10,4,13,2,9",,,,1,0,0,,,,4837,0,0,,,,,
874df747-481e-4210-8493-9d478c55a721,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",15,15,18,19,13,11,42277,38871,37043,55825,52125,27958,black,1
e0d7ecac-3844-492f-877f-329dd5bf5932,"1,2,4,3,6,5,8,7,10,9,11,15,13,14,12","1,3,2,5,4,7,6,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,13,12,14,15","1,3,2,4,6,5,7,8,10,9,11,13,12,15,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,3,7,6,5,8,9,10,11,12,13,14,15",18,12,17,9,17,14,109142,53091,61369,39339,72078,46243,white,0.8913102820270554
c76661d1-7e6c-4a64-831e-ccb5db4ea8d7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",12,13,15,14,13,14,45639,54181,45792,39559,45505,40421,white,1
50a0c017-44c7-4f22-b551-d06ec6095f2c,"1,2,3,4,5,6,7,8,9,10,11,13,12,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14","1,2,4,3,5,6,7,8,9,10,11,13,12,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",16,18,31,20,18,14,45412,40760,52528,48513,38108,42668,white,0.9619748105226225
577768e9-cc3f-46fa-9071-8386c34bb222,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",13,12,17,28,27,19,54628,36642,34106,52001,61856,46597,black,1
694d57bd-ce9b-41ce-a4f6-3343243c5972,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",20,17,21,23,18,15,51158,44832,37744,57526,43091,44025,black,1
0a17677a-3e0e-4f3f-9901-610f4479eb5d,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",26,20,27,14,21,29,86760,87849,89714,96480,74976,87348,white,1
545f496a-2e39-4c26-bd08-1285767b2055,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",20,18,16,19,17,12,69380,73115,49766,54187,42759,33523,black,1
f43366e9-6006-4709-8c6f-b6974c8bb36b,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,5,4,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",22,18,22,19,18,16,64252,36832,52526,53153,60886,37044,white,0.9822606218540842
e548cd11-d653-49ae-9953-13b7ae47275a,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,7,6,8,9,10,11,12,13,14,15","2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,13,12,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",20,18,24,19,21,28,43192,38444,40569,41418,31628,53305,white,0.9675395092281447
2a0b564a-f256-4d33-838b-9da0b484c65e,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,9,8,12,10,11,14,15,13","2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",13,15,14,16,19,24,47165,67701,40066,78244,58338,77054,black,0.9443278640005496
8dc76a8d-c966-4559-8206-ccd2b502998a,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",17,18,15,17,44,30,60075,51635,40266,61592,82279,56246,white,1
af0aefe0-6aae-4458-ac9d-c25bf97e2cad,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",11,12,13,13,17,13,70850,63893,53213,48411,50192,39631,black,1
274540c6-6b6b-4f29-9cde-ad7707890525,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,14,13,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",25,14,19,35,17,13,46034,19176,27908,151377,28592,23799,white,0.9740280302015943
02a01ca3-a577-446b-b02e-2b623c2ecebf,"1,2,3,14,13,10,9,4,5,15,6,7,8,11,12","1,4,5,3,2,10,11,9,8,15,14,12,13,7,6","6,5,7,8,9,14,15,11,10,1,2,3,4,12,13","1,2,3,4,8,10,9,12,13,14,11,6,7,5,15","1,8,7,9,10,11,13,12,3,2,4,6,5,15,14","5,7,3,4,13,12,8,6,1,2,10,9,11,14,15",16,11,14,10,19,6,75945,46658,44533,37368,45228,15200,black,0.1967762940753116
649fba37-398b-4271-b044-79cf01e09484,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",17,22,21,31,19,18,77870,72697,50723,69447,59097,41739,white,1
6af19f75-a1ab-427b-91ce-99b8d0e6f415,"1,3,2,4,5,6,7,8,9,10,11,14,13,12,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,14,13,15",,,,28,27,14,,,,66574,63510,36620,,,,,
df1d54d7-f68e-4de2-ba45-6383f749a21f,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,14,13,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",25,22,17,21,17,16,77271,64915,65361,65911,71499,47102,white,0.9822606218540842
b0979417-9a39-4c0a-ba6a-5bbd57e18d3d,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",48,22,20,37,17,15,160394,71726,50535,90679,58564,36172,white,1
ebc83380-01eb-4df4-96d2-c550db41b9bf,,,,,,,,,,,,,,,,,,,,
371cb677-d5f7-485a-ab73-03741d1116dc,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",16,17,16,17,22,22,38216,28901,27612,24849,32251,36830,white,1
ea895846-8c97-468d-9ffb-c0c29fd1636d,"2,1,4,3,5,6,7,9,8,10,12,11,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,3,2,5,4,7,6,8,11,9,10,13,14,12,15","1,2,3,5,4,6,7,8,10,9,11,15,14,13,12","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",18,20,15,15,17,18,60456,75800,44508,36103,38918,39885,black,0.8958149519560288
d4321b87-d5e6-4cf1-bd6c-2fd69059ce25,"1,3,2,4,5,6,7,8,10,9,11,12,14,13,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,5,7,8,9,10,11,12,13,14,15","1,2,3,4,5,7,8,6,9,10,12,11,13,15,14","3,2,1,4,6,5,7,8,9,10,11,12,13,14,15","1,2,4,3,5,6,7,8,9,10,11,13,14,12,15",10,16,21,18,16,14,33663,34312,35624,33327,28876,26512,white,0.9130362478980724
44d83826-1d46-460e-b291-f6077f4ebee1,"1,2,3,4,5,6,7,8,9,10,11,12,14,13,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,3,5,6,7,8,9,10,11,12,13,14,15","2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14",14,17,14,17,13,13,36387,40452,26772,45761,27464,24013,white,0.9619748105226225
111b3fa9-5aa3-474e-b0e7-0aae0af4266c,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",19,27,16,21,15,18,57200,79295,42542,53803,35630,46485,black,0.9822606218540842
f83ca598-39d8-4b86-9ed1-e5d07edd9490,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",19,13,29,22,15,16,49748,21677,61935,43864,38862,28635,white,1
6fb127f2-5862-4bce-b1c3-e5b8224ba988,,,,,,,,,,,,,,,,,,,,
8044ec5d-a74d-4700-8933-8f5738f0fe33,"2,1,3,4,5,6,7,8,10,9,11,12,14,13,15","2,4,1,3,5,6,7,9,8,10,12,11,14,13,15","1,2,3,4,5,6,8,7,9,10,13,11,12,15,14",,,,13,14,18,,,,37247,25687,31848,,,,,
db8ebc2b-e32e-4656-8433-11c8b3ef7e09,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",23,13,18,19,16,18,174943,29777,51980,54838,33108,44283,white,1
33444e3d-de1b-44dd-8969-e7c2d3c22c8f,"1,2,3,4,5,6,7,8,10,9,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,18,32,23,,,,91528,76162,69587,,,,,
eab87440-4775-4a21-9e4b-9453d216fe1c,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",18,11,11,12,13,10,80665,47216,63403,64952,55643,41564,black,1
dc56815e-380b-4795-993e-6f4df508178b,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",25,20,21,15,19,14,74179,56184,49664,45531,40333,31814,black,1
a24605ff-84db-4280-b6ff-1911ddb90f51,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","4,8,14,1,10,9,15,11,3,6,2,13,7,5,12","13,5,2,7,12,8,9,3,10,14,6,15,1,4,11","13,5,7,3,4,12,8,1,2,15,10,9,6,11,14",29,23,20,0,0,1,115169,53287,46611,0,0,2789,white,0.3240674023726459
3aaab210-d8d6-4eca-bb4d-f07b056fa77f,,,,,,,,,,,,,,,,,,,,
31ce4e77-4500-42ab-a439-2ec1a9554a87,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",31,35,19,33,25,45,68491,59706,49513,61961,50111,63745,black,1
39272f1c-766e-4186-b6b1-ad6aee09a0c5,,,,,,,,,,,,,,,,,,,,
a8ff35d2-dafb-4e9d-93d5-a27dad310a72,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,11,10,12,13,15,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,21,24,15,,,,73904,54811,48738,,,,,
c72c41db-2d86-4808-830a-11a1afbce75d,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",55,43,26,28,36,25,146474,100200,46867,53600,77454,44540,black,0.9822606218540842
4fb3bbbb-1c6d-433d-bd70-4590d4b1be0c,"2,1,3,4,6,5,8,12,7,10,14,13,9,11,15","3,1,5,4,2,7,6,9,8,10,11,14,13,12,15","3,2,1,4,5,7,9,6,8,11,10,13,12,14,15","4,2,6,5,1,3,8,7,10,9,11,14,15,13,12","1,4,5,2,7,8,9,3,6,12,10,13,11,14,15","3,4,8,5,1,2,9,7,6,11,12,10,13,15,14",10,10,11,11,17,16,32386,24468,37912,22223,25019,27232,white,0.703904061218402
c5f1d6da-6b73-4ae7-b025-e885eb8e4dde,,,,,,,,,,,,,,,,,,,,
b3e0fb63-6e05-483f-8bc5-a3ff06dd965f,"1,3,2,4,5,7,6,8,10,9,11,12,15,13,14","3,5,10,11,9,8,1,4,2,7,6,14,13,15,12","1,3,6,8,4,5,7,10,11,9,2,12,15,14,13","4,8,14,1,10,9,15,11,3,6,2,13,7,5,12","13,5,2,7,12,8,9,3,10,14,6,15,1,4,11","13,5,7,3,4,12,8,1,2,15,10,9,6,11,14",15,7,19,0,0,0,77480,45056,78437,0,0,0,black,0.2260918476224329
1608021a-46a8-49fa-8bff-ba578546763b,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,3,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",17,15,26,17,10,13,39150,37226,51095,42500,26534,27827,white,0.9822606218540842
69cea227-ce3a-4f91-ab9e-e25a6d2c8a34,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",13,14,15,17,28,12,81060,59295,57247,55583,94686,55365,white,1
e1f17ab5-8604-4724-81dc-a0da1c807331,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,14,13,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",21,17,16,12,22,17,57096,50099,49976,32711,71437,47549,white,0.9822606218540842
9d006549-fc75-40b2-b995-427eca4575c2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,5,4,6,7,8,10,9,11,12,13,14,15","2,1,3,4,5,6,7,8,9,10,11,12,14,13,15","1,2,4,3,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,3,2,4,5,7,6,8,10,9,11,12,13,14,15",20,18,13,28,12,14,75588,49963,34882,76437,32101,31133,white,0.9443278640005496
